location_code,location_name,average_rating
Q496,"Business, Computer Applications & Entrepreneurship",7.045454545454546
Q498,Humanities & Arts Magnet High School,7.045454545454546
Q499,"The Queens College School for Math, Science and Te",6.896551724137931
Q501,Frank Sinatra School of the Arts High School,7.166666666666667
Q502,Information Technology High School,7.285714285714286
Q505,Hillcrest High School,7.046153846153846
Q520,Middle College High School at LaGuardia Community,7.1923076923076925
Q525,Townsend Harris High School,6.862068965517241
Q530,International High School at LaGuardia Community C,7.1923076923076925
Q540,Queens Academy High School,7.054545454545455
Q550,High School for Arts and Business,7.045454545454546
Q555,Newcomers High School,7.303030303030303
Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",7.25
Q566,"Queens High School of Teaching, Liberal Arts and t",7.2
Q575,Academy of American Studies,7.277777777777778
Q580,Baccalaureate School for Global Education,7.55
Q585,Maspeth High School,7.135593220338983
Q600,Queens Technical High School,7.333333333333333
Q610,Aviation Career & Technical Education High School,7.384615384615385
Q620,Thomas A. Edison Career and Technical Education Hi,7.019607843137255
Q650,"High School for Construction Trades, Engineering a",7.813559322033898
Q670,Robert F. Kennedy Community High School,6.631578947368421
Q680,Queens Gateway to Health Sciences Secondary School,6.909090909090909
Q686,Queens Metropolitan High School,6.909090909090909
Q687,Queens High School for the Sciences at York Colleg,7.107843137254902
Q690,High School for Law Enforcement and Public Safety,7.039370078740157
Q704,Merrick Academy - Queens Public Charter School,7.116666666666666
Q705,Renaissance Charter School,7.230769230769231
Q706,Our World Neighborhood Charter School,7.2
Q721,John F. Kennedy Jr. School,7.48
Q744,VOYAGES Preparatory,7.25
Q752,Queens Transition Center,7.194444444444445
Q792,North Queens Community High School,6.833333333333333
Q811,P.S. Q811,6.923076923076923
Q877,The 51 Avenue Academy (The Path To Academic Excell,7.142857142857143
Q896,"Young Women's Leadership School, Queens",7.083333333333333
Q993,P.S. Q993,7.6923076923076925
R001,P.S. 001 Tottenville,7.663934426229508
R002,I.S. R002 George L. Egbert,6.822916666666667
R003,P.S. 003 The Margaret Gioiosa School,7.34
R004,P.S. 004 Maurice Wollin,6.818181818181818
R005,P.S. 005 Huguenot,6.785714285714286
R006,P.S. 6 Corporal Allan F. Kivlehan School,7.535714285714286
R007,I.S. 007 Elias Bernstein,7.0285714285714285
R008,P.S. 8 Shirlee Solomon,7.318181818181818
R009,Naples Street Elementary School,7.4525139664804465
R010,Fort Hill Collaborative Elementary School,7.934640522875817
R011,P.S. 11 Thomas Dongan School,7.214285714285714
R012,New Ventures Charter School,7.7
R013,P.S. 013 M. L. Lindemeyer,7.536363636363636
R014,P.S. 014 Cornelius Vanderbilt,7.938650306748467
R016,P.S. 016 John J. Driscoll,7.934640522875817
R018,P.S. 018 John G. Whittier,7.421052631578948
R019,P.S. 019 The Curtis School,7.6455696202531644
R020,P.S. 020 Port Richmond,7.527272727272727
R021,P.S. 21 Margaret Emery-Elm Park,7.537037037037037
R022,P.S. 022 Graniteville,7.426229508196721
R023,P.S. 023 Richmondtown,8.238938053097344
R024,I.S. 024 Myra S. Barnes,7.020408163265306
R025,South Richmond High School I.S./P.S. 25,7.0
R026,P.S. 026 The Carteret School,6.0
R027,I.S. 027 Anning S. Prall,7.757142857142857
R028,The Eagle Academy for Young Men of Staten Island,7.933333333333334
R029,P.S. 029 Bardwell,7.558139534883721
R030,P.S. 030 Westerleigh,7.5
R031,P.S. 031 William T. Davis,8.005952380952381
R032,P.S. 032 The Gifford School,6.829787234042553
R034,I.S. 034 Tottenville,7.663934426229508
R035,P.S. 35 The Clove Valley School,7.51
R036,P.S. 036 J. C. Drumgoole,7.495652173913044
R037,The David Marquis School of the Arts,8.137931034482758
R038,P.S. 038 George Cromwell,6.759036144578313
R039,P.S. 39 Francis J. Murphy Jr.,7.283333333333333
R041,The Stephanie A. Vierno School,7.037735849056604
R042,P.S. 042 Eltingville,7.441717791411043
R044,P.S. 044 Thomas C. Brown,7.578947368421052
R045,P.S. 045 John Tyler,7.880597014925373
R046,P.S. 046 Albert V. Maniscalco,7.227722772277228
R047,CSI High School for International Studies,7.4423076923076925
R048,P.S. 048 William G. Wilcox,7.502857142857143
R049,I.S. 49 Berta A. Dreyfus,7.933333333333334
R050,P.S. 050 Frank Hankinson,8.076923076923077
R051,I.S. 051 Edwin Markham,7.142857142857143
R052,P.S. 052 John C. Thompson,6.761363636363637
R053,The Barbara Esselborn School,6.625
R054,P.S. 054 Charles W. Leng,8.738095238095237
R055,P.S. 055 Henry M. Boehm,7.504273504273504
R056,P.S. 56 The Louis Desario School,6.8
R057,P.S. 057 Hubert H. Humphrey,7.692682926829268
R058,Space Shuttle Columbia School,7.457142857142857
R059,The Harbor View School,7.957983193277311
R060,P.S. 060 Alice Austen,7.695652173913044
R061,I.S. 061 William A Morris,7.854368932038835
R062,The Kathleen Grimm School for Leadership and Susta,6.6521739130434785
R063,Marsh Avenue School for Expeditionary Learning,7.4423076923076925
R064,Gaynor McCown Expeditionary Learning School,7.4423076923076925
R065,P.S. 65 The Academy of Innovative Learning,8.03448275862069
R067,John W. Lavelle Preparatory Charter School,7.7
R068,Port Richmond School for Visionary Learning,7.18
R069,P.S. 069 Daniel D. Tompkins,7.435897435897436
R070,Lois and Richard Nicotra Early College Charter Sch,7.371069182389937
R071,Staten Island Community Charter School,7.930232558139535
R072,I.S. 072 Rocco Laurie,7.422413793103448
R073,New World Preparatory Charter School,7.75
R074,P.S. 74 Future Leaders Elementary School,7.907894736842105
R075,I.S. 075 Frank D. Paulo,6.790697674418604
R076,Bridge Preparatory Charter School,7.716535433070866
R077,Hellenic Classical Charter School - Staten Island,7.616279069767442
R078,P.S. 78,7.938650306748467
R080,The Michael J. Petrides School,7.716535433070866
R373,P.S. R373,7.880503144654088
R440,New Dorp High School,6.915492957746479
R445,Port Richmond High School,7.448979591836735
R450,Curtis High School,7.962962962962963
R455,Tottenville High School,7.047058823529412
R460,Susan E. Wagner High School,8.666666666666666
R470,Concord High School,7.736318407960199
R600,Ralph R. McKee Career and Technical Education High,7.949275362318841
R605,Staten Island Technical High School,7.604651162790698
R721,The Richard H. Hungerford School,7.892857142857143
R861,Staten Island School of Civic Leadership,7.7272727272727275
X001,P.S. 001 Courtlandt School,6.857142857142857
X003,P.S. 3 Raul Julia Micro Society,7.195121951219512
X004,P.S./M.S. 004 Crotona Park West,7.186046511627907
X005,P.S. 5 Port Morris,6.709677419354839
X006,P.S. 006 West Farms,7.648648648648648
X007,Milton Fein School,7.157894736842105
X008,P.S. 008 Isaac Varian,7.357142857142857
X009,P.S. 9 Ryer Avenue Elementary School,7.076923076923077
X010,P.S. X010,6.195121951219512
X011,P.S. 011 Highbridge,7.252631578947368
X012,P.S. X012 Lewis and Clark School,7.12280701754386
X014,P.S. X014 Senator John Calandra,6.910256410256411
X015,P.S. X015 Institute for Environmental Learning,7.634920634920635
X016,P.S. 016 Wakefield,7.188405797101449
X017,P.S. X017,6.780487804878049
X018,P.S. 018 John Peter Zenger,7.0
X019,P.S. 019 Judith K. Weiss,7.739130434782608
X020,"PS/MS 20 P.O.George J. Werdann, III",7.337662337662338
X021,P.S. 021 Philip H. Sheridan,7.636363636363637
X022,J.H.S. 022 Jordan L. Mott,6.958333333333333
X023,P.S. 023 The New Children's School,7.222222222222222
X024,P.S. 024 Spuyten Duyvil,6.947368421052632
X025,P.S. 025 Bilingual School,6.612903225806452
X028,P.S. 028 Mount Hope,7.280701754385965
X029,P.S./M.S. 029 Melrose School,7.055555555555555
X030,P.S. 030 Wilton,6.923076923076923
X031,P.S./M.S. 031 The William Lloyd Garrison,7.0
X032,P.S. 032 Belmont,7.173913043478261
X033,P.S. 033 Timothy Dwight,7.222222222222222
X035,P.S. 035 Franz Siegel,7.083333333333333
X036,P.S. 036 Unionport,6.979381443298969
X037,P.S. X037 - Multiple Intelligence School,6.876288659793815
X039,PS 39,6.95
X041,P.S. 041 Gun Hill Road,6.829787234042553
X042,P.S. 042 Claremont,7.238095238095238
X043,P.S. 043 Jonas Bronck,7.115384615384615
X044,P.S. 044 David C. Farragut,7.2439024390243905
X045,Thomas C. Giordano Middle School 45,7.32258064516129
X046,P.S. 046 Edgar Allan Poe,7.4375
X047,P.S. 047 John Randolph,7.36697247706422
X048,P.S. 048 Joseph R. Drake,7.538461538461538
X049,P.S. 049 Willis Avenue,7.2682926829268295
X050,P.S. 050 Clara Barton,7.6923076923076925
X051,The Bronx STEM and Arts Academy,7.225806451612903
X053,P.S. 053 Basheer Quisim,7.076923076923077
X054,P.S./I.S. 54,7.450980392156863
X055,P.S. 055 Benjamin Franklin,7.055555555555555
X056,P.S. 056 Norwood Heights,7.26595744680851
X057,P.S. 057 Crescent,7.175
X058,P.S. 058,7.1020408163265305
X059,P.S. 059 The Community School of Technology,7.232558139534884
X061,P.S. 061 Francisco Oller,7.5
X062,P.S. 062 Inocensio Casanova,6.742857142857143
X063,P.S. 063 Author's Academy,7.0588235294117645
X064,P.S. 064 Pura Belpre,7.091954022988506
X065,P.S. 065 Mother Hale Academy,6.785714285714286
X066,P.S. 066 School of Higher Expectations,7.75
X067,P.S. 067 Mohegan School,7.6
X068,P.S. 068 Bronx,6.580246913580247
X069,P.S. 069 Journey Prep School,7.109756097560975
X070,P.S. 070 Max Schoenfeld,6.966101694915254
X071,P.S. 071 Rose E. Scala,7.226890756302521
X072,P.S. 072 Dr. William Dorney,7.666666666666667
X073,P.S. 073 Bronx,7.1466666666666665
X075,P.S. 75 School of Research and Discovery,7.676470588235294
X076,P.S. 076 The Bennington School,6.741379310344827
X077,Bedford Park Elementary School,7.23
X078,P.S. 078 Anne Hutchinson,6.711111111111111
X079,P.S. 079 Creston,7.2
X080,J.H.S. 080 The Mosholu Parkway,7.416666666666667
X080,J.H.S. 080 The Mosholu Parkway,7.416666666666667
X081,P.S. 081 Robert J. Christen,7.036363636363636
X083,P.S. 083 Donald Hertz,7.114942528735632
X085,P.S. 085 Great Expectations,7.230769230769231
X086,P.S. 086 Kingsbridge Heights,7.2272727272727275
X087,P.S. 087 Bronx,7.010869565217392
X088,P.S. X088 - S. Silverstein Little Sparrow School,7.1066666666666665
X089,P.S. 089 Bronx,6.722222222222222
X090,P.S. 090 George Meany,7.08955223880597
X091,P.S. 091 Bronx,7.3
X091,P.S. 091 Bronx,7.3
X092,P.S. 092 Bronx,7.309523809523809
X093,P.S. 093 Albert G. Oliver,7.948275862068965
X094,P.S. 094 Kings College School,7.368421052631579
X095,P.S. 095 Sheila Mencher,7.229166666666667
X096,P.S. 096 Richard Rodgers,6.7926829268292686
X096,P.S. 096 Richard Rodgers,6.7926829268292686
X097,P.S. 097 Bronx,6.790322580645161
X098,J.H.S. 098 Herman Ridder,7.655172413793103
X100,P.S. 100 Isaac Clason,7.342592592592593
X101,M.S. X101 Edward R. Byrne,6.195121951219512
X102,P.S. 102 Joseph O. Loretan,7.465648854961832
X103,P.S. 103 Hector Fontanez,7.641025641025641
X105,P.S. 105 Sen Abraham Bernstein,7.073394495412844
X106,P.S. 106 Parkchester,7.2
X107,P.S. 107,7.523255813953488
X108,P.S. 108 Philip J. Abinanti,7.0675675675675675
X109,P.S. 109 Sedgwick,7.109756097560975
X110,P.S. 110 Theodore Schoenfeld,7.32258064516129
X111,P.S. 111 Seton Falls,6.820224719101123
X112,P.S. 112 Bronxwood,6.884057971014493
X113,JHS 113 Richard R. Green,7.051724137931035
X114,P.S. X114 - Luis Llorens Torres Schools,7.090909090909091
X117,I.S. 117 Joseph H. Wade,7.0
X118,J.H.S. 118 William W. Niles,7.260869565217392
X119,The Dr. Emmett W. Bassett School,7.266666666666667
X121,P.S. 121 Throop,6.685393258426966
X121,P.S. 121 Throop,6.685393258426966
X123,J.H.S. 123 James M. Kieran,7.986486486486487
X124,Children's Aid College Prep Charter School,7.317073170731708
X125,J.H.S. 125 Henry Hudson,7.26241134751773
X126,P.S. 126 Dr Marjorie H Dunbar,7.170731707317073
X127,J.H.S. 127 The Castle Hill,7.103703703703704
X128,Mott Hall III,7.32258064516129
X129,M.S. 129 Academy for Independent Learning and Lead,7.242424242424242
X130,P.S. 130 Abram Stevens Hewitt,6.825
X131,J.H.S. 131 Albert Einstein,7.32
X132,P.S. 132 Garret A. Morgan,7.0
X133,Icahn Charter School 6,7.186046511627907
X134,P.S. 134 George F. Bristow,7.48
X138,P.S. 138 Samuel Randall,7.064220183486238
X140,P.S. X140 The Eagle School,6.896551724137931
X141,Riverdale / Kingsbridge Academy (Middle School / H,7.0
X142,MS 142 John Philip Sousa,6.674418604651163
X143,JHS 143 John Peter Tetard,7.283018867924528
X144,J.H.S. 144 Michelangelo,7.093023255813954
X145,J.H.S. 145 Arturo Toscanini,7.0
X146,P.S. 146 Edward Collins,7.08
X149,JHS 149 Elijah Clark,7.142857142857143
X150,P.S. 150 Charles James Fox,7.517241379310345
X151,J.H.S. 151 Lou Gehrig,7.0
X152,P.S. 152 Evergreen,7.872727272727273
X153,P.S. 153 Helen Keller,6.647887323943662
X154,P.S. 154 Jonathan D. Hyatt,7.424242424242424
X156,P.S. 156 Benjamin Banneker,6.96969696969697
X157,P.S. 157 Grove Hill,6.878048780487805
X158,I S 158 Theodore Gathings,7.238095238095238
X159,P.S. 159 Luis Munoz Marin Biling,7.027027027027027
X160,P.S. 160 Walt Disney,6.363636363636363
X161,P.S. 161 Juan Ponce De Leon School,6.742857142857143
X162,J.H.S. 162 Lola Rodriguez De Tio,6.714285714285714
X163,P.S. 163 Arthur A. Schomburg,7.1923076923076925
X165,Grand Concourse Charter School,7.162790697674419
X166,J.H.S. 166 Roberto Clemente,7.083333333333333
X168,P.S. 168,7.337662337662338
X169,Baychester Academy,6.852631578947369
X170,P.S. 170,6.973684210526316
X174,I.S. 174 Eugene T. Maleska,7.105263157894737
X175,P.S. 175 City Island,6.111111111111111
X176,P.S. X176,6.647887323943662
X178,P.S. 178 - Dr. Selman Waksman,6.647887323943662
X179,P.S. 179,7.105263157894737
X180,M.S. 180 Dr. Daniel Hale Williams,6.647887323943662
X181,I.S. 181 Pablo Casals,6.647887323943662
X182,P.S. 182,7.068965517241379
X182,P.S. 182,7.068965517241379
X184,I S 184 Rafael C Y Molina,6.8
X185,Bronx Lighthouse Charter School,7.346153846153846
X186,P186X Walter J. Damrosch School,7.133333333333334
X188,P.S. X188,7.3478260869565215
X188,P.S. X188,7.3478260869565215
X189,Cornerstone Academy for Social Action,6.754545454545455
X190,E.S.M.T- I.S. 190,7.5
X191,IS 191,7.28125
X192,I.S. 192 Piagentini-Jones,6.642857142857143
X194,P.S./M.S. 194,6.8347107438016526
X195,P.S. 195,7.746666666666667
X196,P.S. 196,7.746666666666667
X197,P.S. 197,7.746666666666667
X198,P.S. 198,7.2105263157894735
X199,P.S. 199X - The Shakespeare School,7.112359550561798
X200,New Visions A.I.M. Charter High School II,7.275862068965517
X201,M.S. X201,7.592592592592593
X202,New Visions Charter High School for Advanced Math,6.804347826086956
X203,M.S. 203,7.2631578947368425
X204,P.S. 204 Morris Heights,6.946428571428571
X205,P.S. 205 Fiorello LaGuardia,7.375
X206,I.S. 206 Ann Mersereau,7.2
X207,P.S. 207,6.963414634146342
X208,New Visions Charter High School for the Humanities,6.566666666666666
X209,P.S. 209,7.1
X211,P.S. 211,7.317073170731708
X212,P.S. 212,7.2105263157894735
X213,Bronx Engineering and Technology Academy,6.887755102040816
X214,P.S. 214,7.763636363636364
X215,Kappa,6.833333333333333
X216,Business School for Entrepreneurial Studies,7.5
X217,School of Performing Arts,7.5
X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,7.1234567901234565
X219,I.S. 219 New Venture School,6.833333333333333
X220,P.S. 220 Mott Haven Village School,7.108108108108108
X221,South Bronx Preparatory: A College Board School,7.116279069767442
X222,IS 222,7.0476190476190474
X223,The Laboratory School of Finance and Technology: X,7.116279069767442
X224,P.S./I.S. 224,7.025
X225,Theatre Arts Production Company School,7.195652173913044
X226,P.S. 226,7.635294117647059
X227,Bronx Collegiate Academy,7.08
X228,Jonas Bronck Academy,7.232558139534884
X229,I.S. 229 Roland Patterson,7.48695652173913
X230,P.S. 230 Dr Roland N. Patterson,7.48695652173913
X231,Eagle Academy for Young Men,7.137254901960785
X232,I.S. 232,6.946428571428571
X233,Family Life Academy Charter School II,7.2631578947368425
X234,PS 234 Twin Parks,7.27027027027027
X236,P.S. 236 Langston Hughes,6.985074626865671
X237,"The Marie Curie School for Medicine, Nursing, and",7.32
X239,Urban Assembly Academy for History and Citizenship,7.08
X241,Urban Assembly School for Applied Math and Science,7.2894736842105265
X242,Mott Hall V,7.786666666666667
X243,West Bronx Academy for the Future,7.17948717948718
X244,The New School for Leadership and Journalism,7.32
X245,New Day Academy,7.12
X246,P.S. 246 Poe Center,7.282051282051282
X248,"Metropolitan High School, The",7.318181818181818
X249,Bronx Health Sciences High School,6.647887323943662
X250,Eximius College Preparatory Academy: A College Boa,7.111111111111111
X250,Eximius College Preparatory Academy: A College Boa,7.111111111111111
X251,Explorations Academy H.S.,7.655172413793103
X252,Mott Hall Bronx High School,7.2894736842105265
